"MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","id"
"WIDNR_WQX-10041128",43.737686,-88.982895,"nhd_6864901"
"WIDNR_WQX-10041129",43.736126,-88.99535,"nhd_6864901"
"WIDNR_WQX-10041130",43.735413,-88.99725,"nhd_6864901"
"WIDNR_WQX-10041131",43.73459,-88.9965,"nhd_6864901"
"WIDNR_WQX-10041132",43.732605,-88.994576,"nhd_6864901"
"WIDNR_WQX-10041133",43.73168,-88.992584,"nhd_6864901"
"WIDNR_WQX-10041134",43.733345,-88.9746,"nhd_6864901"
"WIDNR_WQX-10041135",43.734695,-88.97454,"nhd_6864901"
"WIDNR_WQX-10041136",43.744442,-88.98485,"nhd_6864901"
"WIDNR_WQX-10041137",43.744644,-88.98354,"nhd_6864901"
"WIDNR_WQX-10041138",43.743534,-88.98392,"nhd_6864901"
"WIDNR_WQX-10041139",43.73287,-88.99108,"nhd_6864901"
"WIDNR_WQX-10041144",44.15122,-89.15559,NA
"WIDNR_WQX-10041145",44.042755,-89.214905,NA
"WIDNR_WQX-10041146",43.371166,-89.553604,"nhd_13631537"
"WIDNR_WQX-10041149",43.754555,-87.97604,"nhd_12175170"
"WIDNR_WQX-10041150",43.74868,-87.97102,"nhd_12175170"
"WIDNR_WQX-10041152",46.73267,-92.14292,NA
"WIDNR_WQX-10041154",46.72539,-92.06191,NA
"WIDNR_WQX-10041157",46.20583,-91.88622,"nhd_1849589"
"WIDNR_WQX-10041158",46.21195,-91.88076,"nhd_1849589"
"WIDNR_WQX-10041159",46.217777,-91.876595,"nhd_1849589"
"WIDNR_WQX-10041160",43.4025,-88.254444,"nhd_12162854"
"WIDNR_WQX-10041175",45.323696,-92.42003,"nhd_2646860"
"WIDNR_WQX-10041177",45.07975,-92.429924,NA
"WIDNR_WQX-10041188",45.791916,-90.21225,NA
"WIDNR_WQX-10041189",45.90517,-90.49861,NA
"WIDNR_WQX-10041191",45.323555,-90.22342,NA
"WIDNR_WQX-10041193",45.427414,-91.489555,NA
"WIDNR_WQX-10041195",45.30432,-91.416275,NA
"WIDNR_WQX-100412",45.663908,-91.988235,NA
"WIDNR_WQX-10041259",45.571823,-91.9219,NA
"WIDNR_WQX-10041260",45.571854,-91.92223,NA
"WIDNR_WQX-10041261",45.573322,-91.92047,NA
"WIDNR_WQX-10041262",45.573322,-91.92066,NA
"WIDNR_WQX-10041263",45.581345,-91.9257,"nhd_13078961"
"WIDNR_WQX-10041264",45.58131,-91.926125,NA
"WIDNR_WQX-10041265",45.59237,-91.92367,NA
"WIDNR_WQX-10041266",45.591915,-91.92142,NA
"WIDNR_WQX-10041267",45.58663,-91.91766,"nhd_13078961"
"WIDNR_WQX-10041268",45.57954,-91.9178,NA
"WIDNR_WQX-10041269",45.598328,-91.936104,NA
"WIDNR_WQX-100413",45.409122,-88.964491,NA
"WIDNR_WQX-10041300",45.9463,-92.5378,"nhd_2266091"
"WIDNR_WQX-10041329",0,0,NA
"WIDNR_WQX-10041364",0,0,NA
"WIDNR_WQX-10041365",0,0,NA
"WIDNR_WQX-10041366",0,0,NA
"WIDNR_WQX-10041367",0,0,NA
"WIDNR_WQX-10041368",0,0,NA
"WIDNR_WQX-10041369",0,0,NA
"WIDNR_WQX-10041370",0,0,NA
"WIDNR_WQX-10041371",0,0,NA
"WIDNR_WQX-10041372",0,0,NA
"WIDNR_WQX-10041373",0,0,NA
"WIDNR_WQX-10041374",0,0,NA
"WIDNR_WQX-10041375",0,0,NA
"WIDNR_WQX-10041376",0,0,NA
"WIDNR_WQX-10041377",0,0,NA
"WIDNR_WQX-10041378",0,0,NA
"WIDNR_WQX-10041379",0,0,NA
"WIDNR_WQX-10041380",0,0,NA
"WIDNR_WQX-10041381",0,0,NA
"WIDNR_WQX-10041387",0,0,NA
"WIDNR_WQX-10041388",0,0,NA
"WIDNR_WQX-100414",45.191387,-92.700378,NA
"WIDNR_WQX-10041425",43.12107,-89.455345,NA
"WIDNR_WQX-10041431",42.61639,-88.59556,"nhd_13294928"
"WIDNR_WQX-10041439",45.01419,-88.2296,NA
"WIDNR_WQX-10041447",45.41416,-91.21641,NA
"WIDNR_WQX-10041466",45.60515,-92.411571,"nhd_2643994"
"WIDNR_WQX-10041471",45.9058,-91.4618,"nhd_13121022"
"WIDNR_WQX-10041497",45.303596,-88.548,NA
"WIDNR_WQX-100415",44.319973,-90.436243,NA
"WIDNR_WQX-10041518",43.037186,-89.31273,"nhd_120052351"
"WIDNR_WQX-10041519",43.038376,-89.31565,"nhd_120052351"
"WIDNR_WQX-10041520",43.041103,-89.32278,"nhd_120052351"
"WIDNR_WQX-10041521",43.038033,-89.31932,"nhd_120052351"
"WIDNR_WQX-10041524",45.741714,-91.909996,"nhd_2264553"
"WIDNR_WQX-10041525",45.73915,-91.90155,"nhd_2264553"
"WIDNR_WQX-10041526",45.744205,-91.88409,"nhd_2264553"
"WIDNR_WQX-10041527",45.72886,-91.8886,"nhd_2264553"
"WIDNR_WQX-10041528",45.72106,-91.89965,"nhd_2264553"
"WIDNR_WQX-10041529",45.73226,-91.912254,"nhd_2264553"
"WIDNR_WQX-10041534",44.73131,-89.75861,NA
"WIDNR_WQX-10041536",45.833588,-89.54618,NA
"WIDNR_WQX-10041539",45.539154,-89.747665,NA
"WIDNR_WQX-10041542",45.438507,-89.74124,NA
"WIDNR_WQX-10041543",45.712486,-89.84434,NA
"WIDNR_WQX-10041546",45.83379,-89.54551,NA
"WIDNR_WQX-10041547",45.4377,-89.7423,NA
"WIDNR_WQX-10041548",45.53876,-89.746445,NA
"WIDNR_WQX-10041549",44.0466,-87.739,NA
"WIDNR_WQX-10041595",0,0,NA
"WIDNR_WQX-100416",43.083933,-88.695475,"nhd_14767532"
"WIDNR_WQX-10041611",45.9033,-89.4521,"nhd_13393637"
"WIDNR_WQX-10041612",45.9219,-89.4607,"nhd_13393637"
"WIDNR_WQX-10041614",44.368256,-88.953674,NA
"WIDNR_WQX-10041636",43.794434,-89.04105,"nhd_120052176"
"WIDNR_WQX-10041638",43.807415,-89.0016,"nhd_120052176"
"WIDNR_WQX-10041639",43.818516,-88.97929,"nhd_120052176"
"WIDNR_WQX-10041640",43.825684,-88.95147,"nhd_120052176"
"WIDNR_WQX-10041641",43.8271,-88.94785,"nhd_120052176"
"WIDNR_WQX-10041642",43.8278,-88.94833,"nhd_120052176"
"WIDNR_WQX-10041643",43.82815,-88.94833,"nhd_120052176"
"WIDNR_WQX-10041644",43.827816,-88.9446,"nhd_120052176"
"WIDNR_WQX-10041645",43.827168,-88.944,"nhd_120052176"
"WIDNR_WQX-10041646",43.827934,-88.937836,"nhd_120052176"
"WIDNR_WQX-10041647",43.789684,-89.05715,"nhd_120052176"
"WIDNR_WQX-10041648",43.788616,-89.05762,"nhd_120052176"
"WIDNR_WQX-10041649",43.788918,-89.05856,"nhd_120052176"
"WIDNR_WQX-10041650",43.78858,-89.05883,"nhd_120052176"
"WIDNR_WQX-10041651",43.78855,-89.0586,"nhd_120052176"
"WIDNR_WQX-10041652",43.790882,-89.0548,"nhd_120052176"
"WIDNR_WQX-10041653",43.791283,-89.054214,"nhd_120052176"
"WIDNR_WQX-10041654",43.78965,-89.05338,"nhd_120052176"
"WIDNR_WQX-10041655",43.790283,-89.05113,"nhd_120052176"
"WIDNR_WQX-10041656",43.78908,-89.05621,"nhd_120052176"
"WIDNR_WQX-10041659",43.803635,-88.99413,"nhd_120052176"
"WIDNR_WQX-10041660",43.803818,-88.99427,"nhd_120052176"
"WIDNR_WQX-10041661",43.80385,-88.994385,"nhd_120052176"
"WIDNR_WQX-10041664",43.804565,-88.99482,"nhd_120052176"
"WIDNR_WQX-10041665",43.804085,-88.996,"nhd_120052176"
"WIDNR_WQX-10041666",43.8107,-89.03257,"nhd_120052176"
"WIDNR_WQX-10041667",43.81075,-89.0326,"nhd_120052176"
"WIDNR_WQX-10041668",43.81155,-89.03157,"nhd_120052176"
"WIDNR_WQX-10041669",43.8106,-89.03112,"nhd_120052176"
"WIDNR_WQX-10041670",43.810665,-89.02975,"nhd_120052176"
"WIDNR_WQX-10041671",43.8108,-89.028114,"nhd_120052176"
"WIDNR_WQX-10041672",43.810467,-89.02623,"nhd_120052176"
"WIDNR_WQX-10041673",43.81122,-89.02413,"nhd_120052176"
"WIDNR_WQX-10041674",43.811466,-89.0223,"nhd_120052176"
"WIDNR_WQX-10041675",43.81025,-89.0179,"nhd_120052176"
"WIDNR_WQX-10041676",43.823116,-88.98157,"nhd_120052176"
"WIDNR_WQX-10041677",43.825783,-88.98195,"nhd_120052176"
"WIDNR_WQX-10041678",43.82575,-88.98247,"nhd_120052176"
"WIDNR_WQX-10041679",43.827015,-88.982185,"nhd_120052176"
"WIDNR_WQX-10041680",43.8279,-88.98302,"nhd_120052176"
"WIDNR_WQX-10041681",43.828518,-88.98382,"nhd_120052176"
"WIDNR_WQX-10041682",43.82892,-88.9838,"nhd_120052176"
"WIDNR_WQX-10041690",43.79439,-88.44579,NA
"WIDNR_WQX-100417",45.450414,-91.528425,NA
"WIDNR_WQX-10041705",45.6302,-92.596794,NA
"WIDNR_WQX-10041744",43.7893,-89.058,"nhd_120052176"
"WIDNR_WQX-10041745",43.0675,-88.3228,"nhd_14767156"
"WIDNR_WQX-10041747",43.5807,-88.9407,"nhd_13281252"
"WIDNR_WQX-10041748",43.1236,-88.5106,"nhd_13290818"
"WIDNR_WQX-10041753",45.2563,-91.4477,"nhd_13124182"
"WIDNR_WQX-10041754",45.2498,-91.4109,"nhd_13124170"
"WIDNR_WQX-10041756",44.0396,-88.5673,"nhd_6863055"
"WIDNR_WQX-10041762",45.244457,-88.602999,"nhd_6808380"
"WIDNR_WQX-10041763",45.240581,-88.628697,"nhd_6808388"
"WIDNR_WQX-10041770",44.8498,-87.263,NA
"WIDNR_WQX-100418",45.175769,-91.314555,NA
"WIDNR_WQX-10041802",43.978267,-89.388347,NA
"WIDNR_WQX-10041803",43.909125,-89.585819,"nhd_6866377"
"WIDNR_WQX-10041804",43.910374,-89.588928,"nhd_6866375"
"WIDNR_WQX-10041805",43.925383,-89.287919,NA
"WIDNR_WQX-10041806",43.9811,-89.510181,"nhd_6866313"
"WIDNR_WQX-10041807",43.950247,-89.549194,NA
"WIDNR_WQX-10041808",43.932175,-89.573558,NA
"WIDNR_WQX-10041809",43.971697,-89.299547,NA
"WIDNR_WQX-10041811",43.804522,-89.350683,NA
"WIDNR_WQX-10041844",44.4862,-89.2118,NA
"WIDNR_WQX-10041846",44.4833,-89.2152,"nhd_9035717"
"WIDNR_WQX-10041847",44.4669,-89.139,NA
"WIDNR_WQX-10041851",45.5035,-89.7318,"nhd_120052157"
"WIDNR_WQX-100419",44.358446,-91.913259,NA
"WIDNR_WQX-10041913",45.709618,-89.700014,"nhd_13394761"
"WIDNR_WQX-10041934",43.864202,-88.208642,"nhd_12176166"
"WIDNR_WQX-10041935",43.867936,-88.211678,"nhd_12176166"
"WIDNR_WQX-10041936",43.862041,-88.203643,"nhd_12176166"
"WIDNR_WQX-10041937",43.860769,-88.207511,"nhd_12176166"
"WIDNR_WQX-10041939",44.404697,-89.939942,NA
"WIDNR_WQX-10041945",42.7892,-88.5461,NA
"WIDNR_WQX-10041946",44.699139,-88.640719,NA
"WIDNR_WQX-10041950",45.2489,-91.4555,"nhd_13124182"
"WIDNR_WQX-10041951",42.8448,-88.4467,"nhd_14767720"
"WIDNR_WQX-10041982",46.6064,-90.8583,NA
"WIDNR_WQX-10041983",46.6069,-90.8585,NA
"WIDNR_WQX-10041984",46.6075,-90.8588,NA
"WIDNR_WQX-10041985",46.608,-90.859,NA
"WIDNR_WQX-10041986",46.6074,-90.8592,NA
"WIDNR_WQX-10041987",46.6076,-90.858,NA
"WIDNR_WQX-10041988",46.6075,-90.8584,NA
"WIDNR_WQX-10041989",46.6074,-90.8596,NA
"WIDNR_WQX-10041990",46.6085,-90.8592,NA
"WIDNR_WQX-10041992",46.5921,-90.8931,NA
"WIDNR_WQX-10041996",44.334,-90.699,NA
"WIDNR_WQX-10041997",45.7879,-92.4132,"nhd_2266663"
"WIDNR_WQX-10041999",46.73789,-92.09623,NA
"WIDNR_WQX-100420",44.34975,-90.010426,NA
"WIDNR_WQX-10042000",46.737958,-92.096254,NA
"WIDNR_WQX-10042001",46.737964,-92.096298,NA
"WIDNR_WQX-10042003",46.089029,-91.91828,"nhd_1850033"
"WIDNR_WQX-10042005",43.79075,-89.34518,NA
"WIDNR_WQX-10042006",43.932017,-89.574255,"nhd_6866363"
"WIDNR_WQX-10042007",43.766121,-89.19489,NA
"WIDNR_WQX-10042009",43.80224,-89.35422,"nhd_6866483"
"WIDNR_WQX-10042010",46.086434,-91.929779,"nhd_1850039"
"WIDNR_WQX-10042035",44.827716,-88.49353,"nhd_9029767"
"WIDNR_WQX-10042036",44.828553,-88.488992,"nhd_9029767"
"WIDNR_WQX-10042037",44.825466,-88.493447,"nhd_9029767"
"WIDNR_WQX-10042038",44.825092,-88.488555,"nhd_9029767"
"WIDNR_WQX-10042049",45.141829,-89.148147,NA
"WIDNR_WQX-10042050",45.141725,-89.145271,NA
"WIDNR_WQX-10042051",45.142824,-89.14021,NA
"WIDNR_WQX-10042052",43.806319,-89.062771,"nhd_120052176"
"WIDNR_WQX-10042053",43.805906,-89.066206,"nhd_120052176"
"WIDNR_WQX-10042054",43.806986,-89.064306,"nhd_120052176"
"WIDNR_WQX-10042055",43.806225,-89.070771,NA
"WIDNR_WQX-10042056",44.617099,-89.242601,"nhd_9032673"
"WIDNR_WQX-10042057",44.618981,-89.246807,"nhd_9032673"
"WIDNR_WQX-10042058",44.618032,-89.238125,"nhd_9032673"
"WIDNR_WQX-10042059",44.123948,-89.219624,"nhd_9036249"
"WIDNR_WQX-10042060",44.124613,-89.21517,"nhd_9036249"
"WIDNR_WQX-10042061",44.120257,-89.207653,"nhd_9036249"
"WIDNR_WQX-10042062",44.11913,-89.209028,"nhd_9036249"
"WIDNR_WQX-10042063",44.118336,-89.206143,"nhd_9036249"
"WIDNR_WQX-10042064",44.116212,-89.203872,"nhd_9036249"
"WIDNR_WQX-10042065",44.114474,-89.203558,"nhd_9036249"
"WIDNR_WQX-10042066",45.240638,-88.348239,"nhd_6808374"
"WIDNR_WQX-10042067",45.241169,-88.349223,"nhd_6808374"
"WIDNR_WQX-10042068",45.239886,-88.349171,"nhd_6808374"
"WIDNR_WQX-10042069",45.240506,-88.350522,"nhd_6808374"
"WIDNR_WQX-10042070",43.843482,-88.964092,"nhd_6864789"
"WIDNR_WQX-10042071",43.842892,-88.965134,"nhd_6864789"
"WIDNR_WQX-10042072",43.845574,-88.96532,"nhd_6864789"
"WIDNR_WQX-10042073",43.845963,-88.967012,"nhd_6864789"
"WIDNR_WQX-10042074",43.84646,-88.96214,"nhd_6864789"
"WIDNR_WQX-10042075",43.847372,-88.963553,"nhd_6864789"
"WIDNR_WQX-10042076",43.848478,-88.965195,NA
"WIDNR_WQX-10042077",42.880764,-88.571034,"nhd_13294582"
"WIDNR_WQX-10042078",42.879175,-88.573355,"nhd_13294582"
"WIDNR_WQX-10042079",42.880642,-88.573737,"nhd_13294582"
"WIDNR_WQX-10042080",42.880144,-88.57653,"nhd_13294582"
"WIDNR_WQX-10042081",42.878342,-88.576159,"nhd_13294582"
"WIDNR_WQX-10042082",43.652008,-88.202708,"nhd_12161140"
"WIDNR_WQX-10042083",43.650098,-88.211042,"nhd_12161140"
"WIDNR_WQX-10042084",43.65469,-88.208372,"nhd_12161140"
"WIDNR_WQX-10042085",43.655355,-88.213592,"nhd_12161140"
"WIDNR_WQX-10042086",44.797268,-88.564203,"nhd_9029767"
"WIDNR_WQX-10042087",44.800744,-88.564627,"nhd_9029767"
"WIDNR_WQX-10042088",44.804392,-88.564869,"nhd_9029767"
"WIDNR_WQX-10042089",44.807825,-88.563901,"nhd_9029767"
"WIDNR_WQX-100421",45.164294,-91.358671,NA
"WIDNR_WQX-10042103",45.472906,-92.398065,"nhd_2646368"
"WIDNR_WQX-10042104",45.473013,-92.394301,"nhd_2646368"
"WIDNR_WQX-10042105",45.461648,-92.406524,"nhd_2646368"
"WIDNR_WQX-10042106",45.456736,-92.391399,"nhd_2646368"
"WIDNR_WQX-10042107",45.746,-91.466948,"nhd_13078315"
"WIDNR_WQX-10042108",45.743827,-91.466544,"nhd_13078315"
"WIDNR_WQX-10042109",45.738919,-91.466544,"nhd_13078315"
"WIDNR_WQX-10042110",45.740327,-91.47698,"nhd_13078315"
"WIDNR_WQX-10042111",45.729625,-91.489025,"nhd_13078315"
"WIDNR_WQX-10042112",45.718119,-91.485394,"nhd_13078315"
"WIDNR_WQX-10042113",45.712204,-91.492536,"nhd_13078315"
"WIDNR_WQX-10042114",45.705204,-91.513565,"nhd_13078315"
"WIDNR_WQX-10042115",45.70106,-91.496396,"nhd_13078315"
"WIDNR_WQX-10042118",45.94191,-89.665961,NA
"WIDNR_WQX-10042119",45.942738,-89.665415,NA
"WIDNR_WQX-10042120",45.946784,-89.663369,NA
"WIDNR_WQX-10042121",45.931588,-89.629741,NA
"WIDNR_WQX-10042122",45.932822,-89.62681,NA
"WIDNR_WQX-10042123",45.93582,-89.624236,"nhd_14446904"
"WIDNR_WQX-10042124",45.292079,-92.540374,"nhd_13105149"
"WIDNR_WQX-10042125",45.294351,-92.546581,"nhd_13105149"
"WIDNR_WQX-10042126",45.296254,-92.533034,"nhd_13105149"
"WIDNR_WQX-10042127",45.290943,-92.536411,"nhd_13105149"
"WIDNR_WQX-10042128",45.292433,-92.534691,"nhd_13105149"
"WIDNR_WQX-10042133",45.927722,-89.431939,"nhd_13393637"
"WIDNR_WQX-10042134",45.925384,-89.43328,"nhd_13393637"
"WIDNR_WQX-10042135",45.922991,-89.427866,"nhd_13393637"
"WIDNR_WQX-10042136",45.924536,-89.424797,"nhd_13393637"
"WIDNR_WQX-10042137",45.927755,-89.426926,"nhd_13393637"
"WIDNR_WQX-10042149",45.528364,-92.379843,"nhd_2644120"
"WIDNR_WQX-10042150",45.537552,-92.385838,NA
"WIDNR_WQX-10042151",45.534177,-92.385258,"nhd_2644120"
"WIDNR_WQX-10042152",45.519777,-92.38964,"nhd_2644120"
"WIDNR_WQX-10042153",45.522565,-92.394257,"nhd_2644120"
"WIDNR_WQX-10042173",45.4804,-89.6653,"nhd_14726032"
"WIDNR_WQX-10042174",45.4879,-89.6509,"nhd_14726032"
"WIDNR_WQX-10042177",42.701944,-88.123333,"nhd_14767924"
"WIDNR_WQX-10042178",45.870353,-89.713803,NA
"WIDNR_WQX-10042196",44.915483,-88.568524,"nhd_6810820"
"WIDNR_WQX-10042197",44.913979,-88.576464,"nhd_6810820"
"WIDNR_WQX-10042199",44.911563,-88.578824,"nhd_6810820"
"WIDNR_WQX-100422",46.007691,-91.907879,"nhd_1850289"
"WIDNR_WQX-10042200",44.9079,-88.576957,"nhd_6810820"
"WIDNR_WQX-10042201",44.908159,-88.581935,"nhd_6810820"
"WIDNR_WQX-10042202",44.908539,-88.585991,"nhd_6810820"
"WIDNR_WQX-10042203",44.902672,-88.581163,"nhd_6810820"
"WIDNR_WQX-10042204",44.90173,-88.586634,"nhd_6810820"
"WIDNR_WQX-10042206",44.897079,-88.59142,"nhd_6810820"
"WIDNR_WQX-10042253",43.395654,-89.531125,"nhd_13631537"
"WIDNR_WQX-10042254",43.37014,-89.631036,"nhd_13631537"
"WIDNR_WQX-10042257",43.826558,-88.965789,"nhd_120052176"
"WIDNR_WQX-10042258",43.793603,-89.052225,"nhd_120052176"
"WIDNR_WQX-10042259",45.553789,-88.905394,"nhd_9022733"
"WIDNR_WQX-10042260",45.529786,-88.903097,"nhd_9022733"
"WIDNR_WQX-10042261",45.688111,-88.979803,"nhd_9022639"
"WIDNR_WQX-10042262",45.668886,-88.985908,"nhd_9022639"
"WIDNR_WQX-10042263",42.974253,-89.254769,"nhd_13296360"
"WIDNR_WQX-10042264",42.958936,-89.267144,"nhd_13296360"
"WIDNR_WQX-10042265",43.024489,-89.317797,"nhd_120052351"
"WIDNR_WQX-10042266",42.997744,-89.333639,"nhd_120052351"
"WIDNR_WQX-10042267",43.064186,-89.37555,"nhd_120052351"
"WIDNR_WQX-10042269",43.088378,-88.928858,"nhd_13282702"
"WIDNR_WQX-10042270",43.072331,-88.928172,"nhd_13282702"
"WIDNR_WQX-10042271",45.932739,-89.535075,"nhd_13393595"
"WIDNR_WQX-10042272",45.937217,-89.501872,"nhd_13393595"
"WIDNR_WQX-10042273",46.131603,-89.089244,"nhd_13391511"
"WIDNR_WQX-10042274",46.126572,-89.143247,"nhd_13391511"
"WIDNR_WQX-10042275",44.946969,-91.321931,"nhd_13105755"
"WIDNR_WQX-10042276",45.951369,-89.852317,"nhd_13346614"
"WIDNR_WQX-10042277",45.936411,-89.825594,"nhd_13346614"
"WIDNR_WQX-10042278",46.027142,-89.680156,"nhd_13343906"
"WIDNR_WQX-10042279",46.061056,-89.664794,"nhd_13343906"
"WIDNR_WQX-100423",45.969652,-89.751345,NA
"WIDNR_WQX-10042302",43.29693,-89.630439,NA
"WIDNR_WQX-10042311",45.811503,-90.667047,"nhd_12991333"
"WIDNR_WQX-10042312",45.6319,-89.28082,NA
"WIDNR_WQX-10042315",45.97113,-92.147307,NA
"WIDNR_WQX-10042316",45.992277,-92.154948,NA
"WIDNR_WQX-10042331",44.829519,-87.375295,NA
"WIDNR_WQX-10042335",44.55972,-87.93889,NA
"WIDNR_WQX-10042339",44.57222,-87.93889,NA
"WIDNR_WQX-10042344",44.1138,-89.200656,"nhd_9036249"
"WIDNR_WQX-10042345",44.112211,-89.19511,"nhd_9036251"
"WIDNR_WQX-10042354",43.4994,-87.7935,NA
"WIDNR_WQX-10042355",43.4848,-87.7954,NA
"WIDNR_WQX-100424",45.848154,-89.930769,NA
"WIDNR_WQX-10042435",42.799501,-88.42529,NA
"WIDNR_WQX-100425",45.716553,-89.858606,NA
"WIDNR_WQX-10042531",44.465431,-88.196841,NA
"WIDNR_WQX-10042569",44.34397,-89.81989,NA
"WIDNR_WQX-10042586",43.347164,-89.688428,NA
"WIDNR_WQX-100426",45.691442,-91.183853,"nhd_13121346"
"WIDNR_WQX-10042608",43.187366,-90.032469,NA
"WIDNR_WQX-10042610",43.148,-90.6962,"nhd_13654654"
"WIDNR_WQX-10042611",45.6522,-89.4448,"nhd_13394777"
"WIDNR_WQX-10042629",42.834274,-88.450408,"nhd_14767786"
"WIDNR_WQX-10042636",42.497661,-88.27268,NA
"WIDNR_WQX-10042670",43.946188,-88.777711,"nhd_6864745"
"WIDNR_WQX-10042676",45.802087,-92.677391,NA
"WIDNR_WQX-10042677",45.81082,-92.68119,"nhd_13080863"
"WIDNR_WQX-10042678",45.82753,-92.65423,"nhd_2643556"
"WIDNR_WQX-10042679",45.80977,-92.65046,NA
"WIDNR_WQX-10042680",45.8745,-92.64661,"nhd_2643470"
"WIDNR_WQX-10042681",45.846183,-92.627415,"nhd_2643512"
"WIDNR_WQX-10042682",45.83036,-92.59728,NA
"WIDNR_WQX-10042683",45.84971,-92.55565,"nhd_2643472"
"WIDNR_WQX-10042684",43.941778,-88.774562,NA
"WIDNR_WQX-10042689",43.941752,-88.778159,"nhd_13289960"
"WIDNR_WQX-10042690",43.943028,-88.781563,"nhd_6864745"
"WIDNR_WQX-10042691",43.941605,-88.783735,"nhd_6864745"
"WIDNR_WQX-100427",45.469719,-89.402571,NA
"WIDNR_WQX-10042725",43.938762,-88.788223,"nhd_6864745"
"WIDNR_WQX-10042727",45.84988,-92.55515,"nhd_2643472"
"WIDNR_WQX-10042728",45.83189,-92.58956,"nhd_2643548"
"WIDNR_WQX-10042729",45.84676,-92.62753,"nhd_2643512"
"WIDNR_WQX-10042730",45.8751,-92.64522,"nhd_2643470"
"WIDNR_WQX-10042731",45.81076,-92.68106,"nhd_13080863"
"WIDNR_WQX-10042732",45.80335,-92.6762,"nhd_2643600"
"WIDNR_WQX-10042733",45.82664,-92.65442,"nhd_2643556"
"WIDNR_WQX-10042734",45.81078,-92.64963,"nhd_2643556"
"WIDNR_WQX-10042742",43.934471,-88.782881,"nhd_6864745"
"WIDNR_WQX-10042809",43.519451,-88.055655,NA
"WIDNR_WQX-10042836",46.10373,-91.51797,"nhd_1849941"
"WIDNR_WQX-10042837",46.11693,-91.54291,"nhd_1849941"
"WIDNR_WQX-10042838",46.12807,-91.55571,"nhd_1849941"
"WIDNR_WQX-10042840",45.769347,-89.105398,NA
"WIDNR_WQX-10042843",46.483824,-91.596718,"nhd_1801923"
"WIDNR_WQX-10042852",45.795477,-89.102469,"nhd_13393943"
"WIDNR_WQX-10042872",45.832844,-89.125504,"nhd_13393943"
"WIDNR_WQX-10042879",44.114767,-88.703785,"nhd_9033933"
"WIDNR_WQX-10042888",44.034734,-88.511262,"nhd_120052443"
"WIDNR_WQX-10042889",44.02383,-88.518714,NA
"WIDNR_WQX-10042892",43.84136,-91.258375,NA
"WIDNR_WQX-100429",45.304602,-89.642293,"nhd_14726486"
"WIDNR_WQX-10042919",44.122766,-88.706697,NA
"WIDNR_WQX-10042920",44.122825,-88.70789,NA
"WIDNR_WQX-10042921",44.120499,-88.70704,NA
"WIDNR_WQX-10042922",44.119899,-88.706825,NA
"WIDNR_WQX-10042974",46.478514,-92.069889,"nhd_1803579"
"WIDNR_WQX-10042982",44.06569,-91.63684,"nhd_2116204"
"WIDNR_WQX-100430",45.246162,-92.623578,NA
"WIDNR_WQX-10043001",43.179083,-88.002333,"nhd_120052609"
"WIDNR_WQX-10043062",46.284542,-90.584984,"nhd_1813701"
"WIDNR_WQX-10043067",46.28518,-90.589432,"nhd_1813701"
"WIDNR_WQX-100431",45.199606,-88.190501,"nhd_6808474"
"WIDNR_WQX-10043178",44.563084,-92.407872,"nhd_1874843"
"WIDNR_WQX-10043194",46.174711,-90.053653,NA
"WIDNR_WQX-10043196",44.07875,-88.533462,"nhd_12009278"
"WIDNR_WQX-100432",44.774563,-91.574007,"nhd_13105861"
"WIDNR_WQX-10043217",45.54,-92.3614,"nhd_2644186"
"WIDNR_WQX-10043225",42.915323,-88.150199,"nhd_14767666"
"WIDNR_WQX-10043284",45.016794,-92.705244,"nhd_2648062"
"WIDNR_WQX-100433",42.75185,-88.701136,NA
"WIDNR_WQX-10043373",45.354081,-88.595146,"nhd_6808046"
"WIDNR_WQX-10043374",45.347121,-88.590727,"nhd_6808056"
"WIDNR_WQX-10043383",45.534897,-92.391971,"nhd_2644120"
"WIDNR_WQX-10043384",45.456748,-92.400149,"nhd_2646368"
"WIDNR_WQX-10043399",43.109038,-89.463173,"nhd_13293262"
"WIDNR_WQX-100434",45.702209,-89.723207,NA
"WIDNR_WQX-10043400",43.0877,-89.4726,"nhd_13293262"
"WIDNR_WQX-10043401",43.1026,-89.3693,"nhd_13293262"
"WIDNR_WQX-10043402",43.0902,-89.3373,"nhd_120052351"
"WIDNR_WQX-10043403",43.088902,-89.348181,NA
"WIDNR_WQX-10043404",43.0838,-89.3553,NA
"WIDNR_WQX-10043405",43.0504,-89.3506,"nhd_120052351"
"WIDNR_WQX-10043406",43.0506,-89.3451,NA
"WIDNR_WQX-10043407",43.0759,-89.3288,"nhd_120052351"
"WIDNR_WQX-10043408",43.05795,-89.407183,"nhd_13293322"
"WIDNR_WQX-10043409",43.055,-89.4257,"nhd_13293322"
"WIDNR_WQX-10043410",42.9971,-89.3246,"nhd_120052351"
"WIDNR_WQX-10043411",43.620602,-90.073722,NA
"WIDNR_WQX-10043412",43.621091,-90.075481,NA
"WIDNR_WQX-10043413",43.621423,-90.077748,NA
"WIDNR_WQX-10043414",43.629122,-90.098965,NA
"WIDNR_WQX-10043415",43.629124,-90.097656,NA
"WIDNR_WQX-10043416",43.629232,-90.096272,"nhd_13652598"
