"dowlknum","site_id"
"02076100",NA
"62005100",NA
"19020400",NA
"02058200",NA
"02045200",NA
"62018600",NA
"02059500",NA
"02047200",NA
"62021200",NA
"02076200",NA
"19016200",NA
"02072100",NA
"02058100",NA
"62007501","nhd_1099390"
"02060000",NA
"19020700",NA
"27108300","nhd_2384662"
"19021700",NA
"62004900",NA
"02070500",NA
"62007700",NA
"62005900",NA
"62020700",NA
"19014000",NA
"62006600",NA
"62019000",NA
"02057800",NA
"62005300",NA
"62004800","nhd_1099552"
"19017600",NA
"19005800",NA
"02047100",NA
"19007300",NA
"19005700","nhd_2384866"
"19015300",NA
"19007100","nhd_2385158"
"62007600",NA
"02070700",NA
"02046400",NA
"19010500",NA
"62006700","nhd_1099240"
"62006500",NA
"19015000",NA
"02058500","nhd_1098936"
"62021800",NA
"19008000","nhd_1102032"
"02017000","nhd_2365814"
"62021300",NA
"62016600",NA
"02072000",NA
"02005600",NA
"19020301",NA
"19018700",NA
"19014800",NA
"19015400",NA
"19016000",NA
"19010700",NA
"19018400",NA
"62021900",NA
"62025900",NA
"19021800",NA
"19013400",NA
"27111700",NA
"62017100",NA
"19019900",NA
"19015800",NA
"02005800","nhd_1098318"
"19045000",NA
"62018500",NA
"02058700",NA
"02076000",NA
"62019900",NA
"19002300","nhd_1876309"
"62018800",NA
"62005500","nhd_1101548"
"02072300",NA
"02045400",NA
"27108100",NA
"62025700",NA
"62020800",NA
"19006800","nhd_2385032"
"02058300",NA
"02059300",NA
"19012800",NA
"19012900",NA
"19020302",NA
"62019200",NA
"19044800",NA
"02005700","nhd_2365862"
"62025800",NA
"62020600",NA
"02005100",NA
"02005400",NA
"19017500",NA
"02059200",NA
"02047700",NA
"62017900",NA
"62018700",NA
"19011900",NA
"62008300","nhd_1099430"
"19021600",NA
"19010800",NA
"02071900",NA
"02045300",NA
"19020500",NA
"02059400",NA
"62020200",NA
"02044000",NA
"02046500",NA
"19007000",NA
"02059000",NA
"02006200","nhd_1098394"
"62017300",NA
"62019300",NA
"62017000",NA
"62006800","nhd_1099250"
"62021400",NA
"62020100",NA
"62004902",NA
"19045400",NA
"19016100",NA
"62017400",NA
"02044600",NA
"02046700",NA
"62020400",NA
"62016800",NA
"19019700",NA
"19020200",NA
"19021900",NA
"02044200",NA
"02070800",NA
"02016600",NA
"02006300","nhd_1098366"
"19008100","nhd_2384598"
"62022000",NA
"19016900",NA
"62021000",NA
"62019700",NA
"62018400",NA
"02004300","nhd_2650262"
"62028000",NA
"62019800",NA
"62017200",NA
"19019800",NA
"19007800","nhd_2384618"
"02057600",NA
"62016700",NA
"62021600",NA
"02048000",NA
"62005800","nhd_1099486"
"02057900",NA
"02044400",NA
"62018900",NA
"62007100","nhd_1099338"
"62006400",NA
"19016300",NA
"02046300",NA
"62022500",NA
"02004100","nhd_1099030"
"19010600",NA
"02004600",NA
"02058600",NA
"62028100",NA
"02004200","nhd_1098396"
"02072200",NA
"02059900",NA
"02058900",NA
"19006600",NA
"19015500",NA
"19006700","nhd_2385010"
"02005300","nhd_1098628"
"19007700","nhd_2385112"
"19006200","nhd_2385018"
"19006400",NA
"19005000","nhd_1102058"
"19025900",NA
"19013600","nhd_1102358"
"19029400",NA
"19030700",NA
"62007400",NA
"19009700",NA
"19009800",NA
"19031800",NA
"62007900",NA
"62002602","nhd_1099214"
"19030800",NA
"62025500",NA
"62002603","nhd_1099214"
"02051102",NA
"02071700",NA
"19023700","nhd_1102058"
"19003900","nhd_1875817"
"19005300",NA
"19030600",NA
"62007300","nhd_1099282"
"19004700","nhd_1102134"
"19025000",NA
"62007500","nhd_1099380"
"19004300",NA
"02056500",NA
"62002700","nhd_1099224"
"02048300",NA
"62021500",NA
"19029500",NA
"62015400",NA
"19023800",NA
"19004400",NA
"02002400",NA
"19029000",NA
"19022800",NA
"19009300",NA
"62025000",NA
"62003801","nhd_1099352"
"19024900",NA
"02016700",NA
"02054100",NA
"62003802","nhd_1099382"
"02053600",NA
"02054800",NA
"62011300",NA
"19012400",NA
"62014200",NA
"62012200",NA
"19007500","nhd_2385102"
"19008600",NA
"19009900",NA
"62009302",NA
"19022000","nhd_2385228"
"62015700",NA
"19023500",NA
"62022200",NA
"19031300",NA
"62001001",NA
"62012900","nhd_1099462"
"62015800",NA
"62027400",NA
"62011100",NA
"62015900",NA
"62002001","nhd_1099208"
"62000700","nhd_1099526"
"19010200",NA
"19022900",NA
"62002900",NA
"62012400",NA
"02003200","nhd_1098448"
"62027700",NA
"02071200",NA
"19029100",NA
"62008000",NA
"02003300","nhd_1098504"
"19024800",NA
"19026500",NA
"62014300",NA
"62007502","nhd_1099380"
"62023100",NA
"19031200",NA
"19023900",NA
"02002500","nhd_2650220"
"62011000",NA
"02002000","nhd_1098512"
"02000600","nhd_1098954"
"19025600",NA
"19031700",NA
"19008400",NA
"02001300","nhd_1099030"
"02014800",NA
"19010300",NA
"02051900",NA
"19010100",NA
"19032000","nhd_1876301"
"62004500",NA
"02056400",NA
"62014400",NA
"02000800","nhd_1098968"
"19004600","nhd_1875539"
"19024700",NA
"62014600",NA
"19029200",NA
"62012500",NA
"02056600",NA
"19008900",NA
"19029700",NA
"02051500",NA
"19028400",NA
"02053100",NA
"02000900","nhd_1098974"
"02052900","nhd_1098650"
"02052300",NA
"62003000",NA
"19029600","nhd_2385002"
"19026000",NA
"19022100",NA
"62011500",NA
"19010000",NA
"62004400","nhd_1099098"
"02002600","nhd_2650216"
"19005200","nhd_1102072"
"02049900",NA
"62020900",NA
"62002800","nhd_1099288"
"19011800",NA
"19018200",NA
"19004200","nhd_1875847"
"19026600",NA
"62002601","nhd_1099214"
"19018100",NA
"02001500","nhd_1098778"
"02059100",NA
"62005400","nhd_120051922"
"62001500","nhd_1099608"
"02002100","nhd_2650190"
"02051101",NA
"62027300",NA
"62012300",NA
"62011200",NA
"19045500",NA
"62013800",NA
"19016500",NA
"62000800","nhd_1099542"
"19001100","nhd_2385316"
"62009500",NA
"19018300",NA
"19004800",NA
"19023400",NA
"62010900",NA
"19004000",NA
"62001900",NA
"19031600",NA
"02001900","nhd_1098714"
"62010800",NA
"19006300",NA
"62026000",NA
"19026200",NA
"19004900","nhd_1102016"
"19028700",NA
"62014700",NA
"02060200",NA
"02003000","nhd_2650294"
"02002800","nhd_2650250"
"02048400",NA
"02051103",NA
"62015600",NA
"19026300",NA
"62015500",NA
"19010400",NA
"19008800",NA
"19012000","nhd_1102190"
"19005400","nhd_1102236"
"19028800",NA
"62004600","nhd_1099170"
"19030500",NA
"02003400","nhd_2650162"
"02001000","nhd_1098998"
"02052200",NA
"02050500","nhd_4250178"
"19026100",NA
"19025700",NA
"02000500","nhd_1098898"
"02054900",NA
"02055600",NA
"62001800","nhd_1099126"
"62001200","nhd_1101506"
"19023100",NA
"19028600",NA
"62009600",NA
"02001200",NA
"19023600",NA
"62008200","nhd_1099432"
"02049500",NA
"62026100",NA
"62013700","nhd_1099450"
"19009100",NA
"02071300",NA
"02003100","nhd_4250184"
"02051800",NA
"19007600","nhd_2385088"
"62006300",NA
"02071400",NA
"19003600","nhd_1102262"
"19022700",NA
"19008700",NA
"02056300",NA
"19005100","nhd_1875533"
"02048200",NA
"02052100",NA
"02002200","nhd_2650200"
"02044700",NA
"02002700",NA
"19024000",NA
"19004100","nhd_1875747"
"19024100","nhd_1102192"
"19032200",NA
"62015300",NA
"62009301",NA
"19006100",NA
"19016800",NA
"62002502",NA
"62025600",NA
"02056700",NA
"02053000",NA
"19029800",NA
"19025200",NA
"19030900",NA
"19026400",NA
"62005600","nhd_1099450"
"02052000","nhd_1098558"
"02002300",NA
"19031100",NA
"19008500",NA
"19022200",NA
"19000800",NA
"02001100","nhd_1098994"
"62001400","nhd_1099610"
"19007900","nhd_1101790"
"19028500",NA
"19014600",NA
"19025500",NA
"62012100",NA
"02044800",NA
"19007400","nhd_2385148"
"02055500",NA
"02049100",NA
"02071500",NA
"62013600",NA
"62002002",NA
"62009700",NA
"19023300",NA
"19023200",NA
"62011400",NA
"62003900","nhd_1099456"
"62000900","nhd_1099530"
"62006200","nhd_1099180"
"19028900",NA
"19029300",NA
"62004300","nhd_1099102"
"62009400",NA
"02049700",NA
"02000500","nhd_1098836"
"02000700","nhd_1098942"
"62027200",NA
"02001600","nhd_1098608"
"19009500",NA
"19003500","nhd_1102158"
"62002400","nhd_1099234"
"62027602",NA
"82040700",NA
"19030000",NA
"82009800","nhd_1101018"
"62003700","nhd_1099374"
"62003200",NA
"82018500",NA
"62003400","nhd_1099316"
"62009200",NA
"82048100",NA
"02002900","nhd_2650264"
"19000503","nhd_120051919"
"62000600","nhd_1099522"
"62009100",NA
"62002200",NA
"82016600","nhd_1101008"
"62023400","nhd_1101716"
"62014100","nhd_1099524"
"62000200","nhd_1099052"
"62024600",NA
"82032500",NA
"19031000",NA
"62024900",NA
"19027500",NA
"62015200",NA
"19024500",NA
"19024200",NA
"02051000",NA
"82018800",NA
"62010200",NA
"19026700",NA
"02076500",NA
"82032600",NA
"62001700","nhd_120051920"
"82047400",NA
"13005100","nhd_2646986"
"19028100",NA
"19003800","nhd_1102450"
"62004000","nhd_1099448"
"82019700",NA
"62010600",NA
"19027200",NA
"62010100",NA
"02056200",NA
"82043900",NA
"82026000",NA
"62022900",NA
"62002501",NA
"02001800","nhd_1098690"
"02076900",NA
"62027603",NA
"62015100",NA
"02055900",NA
"19026900",NA
"19030400",NA
"19030200",NA
"62014800",NA
"19003400","nhd_1102216"
"02055800",NA
"02054600",NA
"02050400","nhd_2650314"
"19027700",NA
"82014700","nhd_1097080"
"82043800",NA
"19028000",NA
"19030300",NA
"62001300","nhd_1101504"
"62013100",NA
"82016700","nhd_1097324"
"02050200",NA
"13013600",NA
"19024600",NA
"02050000",NA
"19003700",NA
"82018300",NA
"02053300",NA
"82024000",NA
"62008900",NA
"62003500",NA
"62001100","nhd_1101500"
"02056100",NA
"02054500",NA
"62003600",NA
"62003100",NA
"62013400",NA
"02050700",NA
"62002100",NA
"19023000",NA
"82023800",NA
"02050800",NA
"62022700",NA
"19027100",NA
"62025400",NA
"02049600",NA
"62012700",NA
"82019300",NA
"82018700",NA
"62003300",NA
"02049200",NA
"02049400",NA
"62024100",NA
"62009900",NA
"62013900",NA
"19027800",NA
"19032300","nhd_1102942"
"82019500",NA
"62024000",NA
"82019400",NA
"02053400",NA
"62000500","nhd_1099534"
"62015000",NA
"19028200",NA
"02000100",NA
"62024500",NA
"82016800","nhd_1098602"
"82018600",NA
"02076800",NA
"19027000",NA
"19009400",NA
"62024700",NA
"02077000",NA
"19030100",NA
"62023700","nhd_1101844"
"62027800",NA
"02000200","nhd_2650378"
"62009801",NA
"82050300","nhd_1101060"
"62008600",NA
"62000100","nhd_2648034"
"19029900",NA
"62013000",NA
"82019100",NA
"82011500","nhd_1100962"
"82023900",NA
"02057000",NA
"02049300",NA
"82037800",NA
"62008400",NA
"82019200",NA
"62022800",NA
"62027100",NA
"02055400",NA
"62024800",NA
"19024300",NA
"62002300",NA
"82040600",NA
"02076700",NA
"62000400","nhd_1101756"
"62010400",NA
"62014900",NA
"62011800",NA
"19000502","nhd_1102576"
"02055700",NA
"62024300","nhd_1100936"
"82019000",NA
"62022600",NA
"19027900",NA
"62023900",NA
"62001600","nhd_1101572"
"62025200",NA
"62014000",NA
"62010700",NA
"62013200",NA
"13013700",NA
"02001400","nhd_1099050"
"62012800",NA
"82032800",NA
"62011700",NA
"62012600","nhd_1099320"
"62023600",NA
"19027300",NA
"62008500",NA
"62008800",NA
"82019900",NA
"62001000","nhd_1099588"
"02000300","nhd_1099068"
"82027700",NA
"82019800",NA
"02050600",NA
"02052800",NA
"19027400",NA
"62010000",NA
"19000504","nhd_120051919"
"62008700",NA
"02074000",NA
"62016500",NA
"62023300",NA
"82016300","nhd_167120570"
"62023500",NA
"82018900",NA
"19000599","nhd_1101050"
"62000300",NA
"62025300",NA
"02051700",NA
"02000400","nhd_1098836"
"62027600",NA
"62009802",NA
"62023200",NA
"62004100",NA
"62010300",NA
"62001002","nhd_1099588"
"82037400",NA
"62016200",NA
"19024400",NA
"13005600","nhd_2647024"
"62027601",NA
"62004200","nhd_2647972"
"02076600",NA
"82013900",NA
"62013500",NA
"02077100",NA
"62024200",NA
"19027600",NA
"62009000",NA
"19009600",NA
"62013300",NA
"62027900",NA
"82016400",NA
"82050200",NA
"82009000","nhd_2651392"
"82014400","nhd_1097010"
"82042100",NA
"82037300",NA
"82047100",NA
"82009501",NA
"82011601",NA
"82015400",NA
"82037100","nhd_13105363"
"82036500",NA
"13005400","nhd_2647036"
"82027400",NA
"82017800",NA
"13013500",NA
"82026400","nhd_13105265"
"82013600","nhd_2647690"
"82012800","nhd_13105299"
"13011100",NA
"82037500",NA
"13004900","nhd_13105119"
"82012700",NA
"82010500",NA
"82042900",NA
"82009502",NA
"82034600",NA
"82026200",NA
"82015500","nhd_2647662"
"82034800",NA
"82040400",NA
"82015800",NA
"82025600",NA
"82010000","nhd_2648040"
"82015200","nhd_2647610"
"82035800",NA
"82041100",NA
"82037900",NA
"82043700",NA
"82037000",NA
"82016000","nhd_2647156"
"82012900","nhd_1097360"
"82013402",NA
"13005200",NA
"82039600",NA
"82027300",NA
"82047000",NA
"82013401","nhd_1097480"
"82008500","nhd_1101042"
"82045700",NA
"82050800",NA
"82023100",NA
"82020600",NA
"13005300","nhd_2646988"
"82024300",NA
"82050100",NA
"82017600",NA
"82009700","nhd_1101016"
"82014100","nhd_1096998"
"13010900",NA
"82023300","nhd_1096916"
"82010200","nhd_2648076"
"13005700","nhd_2647066"
"82040100",NA
"82017700",NA
"82047700",NA
"82012300","nhd_2647790"
"82013000","nhd_1097384"
"82023600",NA
"82045900",NA
"82038400",NA
"82034700",NA
"82042400",NA
"82033000","nhd_1097288"
"82026100",NA
"82014600","nhd_1097058"
"82032000",NA
"82016200","nhd_2647234"
"82018400",NA
"82038600",NA
"82035300",NA
"82039300",NA
"82018000",NA
"82047900",NA
"82015000","nhd_13105263"
"82048900",NA
"82051200",NA
"13004800","nhd_2646918"
"82013100","nhd_1097410"
"82047500",NA
"82034100",NA
"82012200","nhd_1097288"
"82037700",NA
"82035200",NA
"13005800","nhd_2646772"
"82043000",NA
"82041000",NA
"82047200",NA
"82020100",NA
"82024100",NA
"82026500",NA
"13005901","nhd_2646716"
"82025700",NA
"82035400",NA
"82044800",NA
"13015600",NA
"82010300","nhd_2648038"
"19000505","nhd_120051919"
"82014000","nhd_1096982"
"82033800",NA
"82038000",NA
"13005000",NA
"82034500",NA
"82010100","nhd_2648038"
"82018200",NA
"82011400",NA
"82036300",NA
"82023700",NA
"82036200",NA
"82044100",NA
"82036000",NA
"82042800",NA
"82011800","nhd_2648000"
"82021400",NA
"82009001","nhd_2651392"
"82027500",NA
"82042500",NA
"82034200",NA
"82022900",NA
"82008600",NA
"82014500","nhd_1097044"
"82020500",NA
"82025500",NA
"82012100","nhd_2647738"
"82011602","nhd_2651362"
"82048000",NA
"82051000","nhd_1097268"
"82043600",NA
"82048600",NA
"82023500",NA
"82039900",NA
"82021500",NA
"82039500",NA
"82020400",NA
"82035600",NA
"82025900",NA
"82038500",NA
"82011900",NA
"82008300",NA
"82045100",NA
"82013400","nhd_1097480"
"82040200",NA
"82044200",NA
"82027100",NA
"82036400",NA
"82034000",NA
"82020200",NA
"82039400",NA
"82010400","nhd_2648074"
"82025800",NA
"82045000",NA
"82040500",NA
"13006200","nhd_2646790"
"82040300",NA
"82037600",NA
"13010700",NA
"82023000",NA
"82015300","nhd_2647656"
"82040800",NA
"82017900",NA
"82032700",NA
"82038200",NA
"82040000",NA
"82027600",NA
"82025400",NA
"82042700",NA
"82033100",NA
"82042300",NA
"82043100",NA
"82039700",NA
"19000501","nhd_120051919"
"82044700",NA
"82042000",NA
"13004500","nhd_2646874"
"82036100",NA
"82034300",NA
"13010800",NA
"82022100",NA
"82038700",NA
"82036900",NA
"82043500",NA
"82023400",NA
"82040900",NA
"82024400",NA
"82026300",NA
"82020300",NA
"82013700","nhd_1097222"
"82042200",NA
"82035900",NA
"82035700",NA
"13005500",NA
"82045600",NA
"82020700",NA
"82050400",NA
"82025200",NA
"82035000",NA
"82042600",NA
"82045200",NA
"82022700",NA
"82045800",NA
"82013500","nhd_2647966"
"82044900",NA
"82038100",NA
"82037200",NA
"82027200",NA
"82009100","nhd_1100974"
"82027900",NA
"82010800",NA
"82023200",NA
"82020900",NA
"82032900",NA
"82020800",NA
"82020000",NA
"82013800","nhd_1096884"
"82015900","nhd_2647106"
"82033900",NA
"82035500",NA
"82044000",NA
"82014300",NA
"82021600",NA
"82034400",NA
"82038300",NA
"82022800",NA
"82033700",NA
"82025300",NA
"82002600",NA
"82010900","nhd_2651322"
"82004300","nhd_13105247"
"82011100","nhd_13107493"
"13004700",NA
"82014800","nhd_2647604"
"82021000",NA
"82008900","nhd_2651384"
"82011700",NA
"82010700","nhd_2648108"
"13001202","nhd_2646746"
"82016500","nhd_2647396"
"82021800",NA
"82007600","nhd_2647506"
"82008700",NA
"82044400",NA
"13004102","nhd_2646854"
"82016100","nhd_2647168"
"82045500",NA
"82022400",NA
"82033600",NA
"82009600",NA
"13002900","nhd_2646738"
"82005100","nhd_2647658"
"82002800","nhd_2647514"
"82044600",NA
"82021200",NA
"13014100",NA
"82011302","nhd_2651360"
"82022600",NA
"82031600",NA
"82004000","nhd_2647590"
"82038900",NA
"82030300",NA
"82050900",NA
"13004000","nhd_2646810"
"13002300","nhd_2647076"
"82051500",NA
"82024500",NA
"82009200","nhd_2651398"
"82032400",NA
"82024600",NA
"82029000",NA
"82029900",NA
"82050700",NA
"13010200",NA
"82009400","nhd_2651406"
"82029100",NA
"13002800","nhd_2646746"
"82026600",NA
"82024800",NA
"82005500","nhd_2647146"
"82012400","nhd_2647786"
"82017000",NA
"82012600","nhd_2647866"
"82027000",NA
"82005201","nhd_2647274"
"82038800",NA
"82041700",NA
"82008000","nhd_2647236"
"82016900",NA
"82033200",NA
"82011300","nhd_2651360"
"82011301",NA
"82022000",NA
"13004600","nhd_2646844"
"82009300",NA
"82021100",NA
"82041400",NA
"82013200","nhd_2647894"
"82031300",NA
"82003900","nhd_2647578"
"82032200",NA
"82007400","nhd_2651338"
"82045400",NA
"82012000","nhd_2647762"
"82007700","nhd_2647676"
"13004400","nhd_2646748"
"82009900","nhd_2648058"
"82022200",NA
"82043200",NA
"82025100",NA
"82039100",NA
"82041900",NA
"82008800",NA
"13017207",NA
"82046200",NA
"82015100","nhd_2647644"
"82046300",NA
"82035100",NA
"82018100",NA
"13017205",NA
"82005000","nhd_2647652"
"82033500",NA
"82024900",NA
"82002700","nhd_2647450"
"82015600","nhd_1096866"
"82006100","nhd_2647242"
"13001291",NA
"13010300","nhd_2647068"
"82005600","nhd_2647202"
"13017206",NA
"82002100","nhd_2647936"
"82031900",NA
"82017500",NA
"82050500",NA
"82041200",NA
"82013300","nhd_2647940"
"82048400",NA
"82008200",NA
"13017208",NA
"82043300",NA
"82028000",NA
"82029300",NA
"13001200","nhd_2646746"
"82031500",NA
"82002602","nhd_2647510"
"82051100",NA
"82003800","nhd_2647532"
"82021700",NA
"82021900",NA
"82029200",NA
"82026900",NA
"82012500","nhd_2647778"
"82021300",NA
"82008100","nhd_2647272"
"82004200","nhd_13105255"
"82041600",NA
"82014900","nhd_2647634"
"13001201","nhd_2646746"
"13004200","nhd_2647088"
"82036700",NA
"82000900","nhd_13105369"
"82028200",NA
"82004100","nhd_2647598"
"82025000",NA
"82041500",NA
"82026700",NA
"82039200",NA
"82039800",NA
"82032300",NA
"82030400",NA
"82000600",NA
"82041800",NA
"13001800",NA
"82036600",NA
"82014200",NA
"82017400",NA
"13017202",NA
"82031400",NA
"82046100",NA
"82002601",NA
"82047800",NA
"82006200",NA
"82005200","nhd_2647268"
"82034900",NA
"82022300",NA
"82007800","nhd_2647140"
"82030200",NA
"82033300",NA
"13017201",NA
"82052100",NA
"82005400","nhd_2647112"
"82007200","nhd_2647352"
"82029500","nhd_13105239"
"82005204","nhd_2647268"
"13017203",NA
"82043400",NA
"82022500",NA
"82008400",NA
"82010600","nhd_2651310"
"82024700",NA
"82011000","nhd_2651326"
"82003600","nhd_2647526"
"82005205","nhd_2647408"
"13004101","nhd_2646820"
"82026800",NA
"82050000",NA
"82044500",NA
"82033400",NA
"82036800",NA
"13002200","nhd_2647052"
"82015700","nhd_2647136"
"82044300",NA
"82050600",NA
"82031800",NA
"82005700",NA
"82007500",NA
"82011200",NA
"82041300",NA
"13013200",NA
"13004100","nhd_2646820"
"82027800",NA
"82007900",NA
"82039000",NA
"82029600",NA
"13017204",NA
"13002400","nhd_2647082"
"82045300",NA
"82046000",NA
"82009002",NA
"82032100",NA
"82001000","nhd_2648064"
"82005800","nhd_2647160"
"82003000","nhd_2647442"
"13002700","nhd_2646752"
"82017100",NA
"82031200",NA
"13015700","nhd_13105131"
"82005202","nhd_13105193"
"82002400",NA
"82006600",NA
"82001200","nhd_13107489"
"82002000","nhd_2647904"
"82048500",NA
"13002600","nhd_2647072"
"13009500","nhd_2646916"
"82052000",NA
"13001900","nhd_2646974"
"82003500","nhd_2647570"
"82003200",NA
"82051900",NA
"13000800","nhd_2646862"
"82031100",NA
"13010500",NA
"82000100","nhd_120053219"
"13002500","nhd_2647070"
"82005300","nhd_2647114"
"82003300","nhd_2647554"
"82046400",NA
"82000100","nhd_120053219"
"82004900","nhd_2647628"
"13009400",NA
"13001000","nhd_2646818"
"82051300",NA
"82004600","nhd_2647582"
"82006700","nhd_2647314"
"82028600",NA
"82028400",NA
"13001500",NA
"13013800",NA
"82046800",NA
"82017200",NA
"82048200",NA
"82006402",NA
"13010000",NA
"82006800","nhd_2647344"
"58017700",NA
"13002100","nhd_2647034"
"13001300","nhd_2646848"
"13001400","nhd_2646840"
"82029700",NA
"13000500","nhd_2646960"
"82001400","nhd_2647728"
"13000700","nhd_2646618"
"82028300",NA
"82001800","nhd_2647830"
"82001100","nhd_2651306"
"82048800",NA
"82006400","nhd_2647278"
"82049900",NA
"82030800","nhd_2647964"
"13010400",NA
"82005203","nhd_2647354"
"82004800",NA
"82001600","nhd_2647774"
"82006000",NA
"13016901",NA
"13009900",NA
"82002500","nhd_2647712"
"13000600",NA
"13001100","nhd_2646832"
"82030600",NA
"82002900",NA
"58004400",NA
"58018500",NA
"82002300","nhd_2647948"
"82017300",NA
"82028500",NA
"82000300",NA
"82031000",NA
"82000800",NA
"82001502","nhd_2647746"
"82007000","nhd_2647330"
"82030000","nhd_2647592"
"82000400","nhd_2651386"
"58024200",NA
"82030700",NA
"82051600",NA
"82051400",NA
"82028900","nhd_2647414"
"82029400","nhd_2647476"
"82001500","nhd_2647746"
"13000900",NA
"13000300","nhd_2646912"
"13001600","nhd_2646928"
"58004000","nhd_2266093"
"82001900","nhd_2647868"
"13014400","nhd_2646846"
"13017700",NA
"82046700",NA
